sensor_id,plant_id,timestamp,power_consumption,voltage,current,temperature,power_factor,frequency,is_anomaly
SENSOR_A02,PLANT_A,2026-06-28T22:27:10.054968Z,451.2,220.42,1.71,66.09,0.862,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:10.054968Z,493.34,221.84,2.7,67.16,0.881,49.9,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:10.054968Z,443.81,219.01,2.29,61.05,0.888,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:10.054968Z,492.12,219.56,2.17,65.65,0.871,50.04,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:10.054968Z,233.04,221.01,1.4,58.41,0.562,54.0,1
SENSOR_B02,PLANT_B,2026-06-28T22:27:10.054968Z,221.73,218.21,1.5,54.14,0.866,50.01,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:10.054968Z,261.09,221.37,1.43,58.51,0.864,49.95,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:10.054968Z,121.56,219.66,0.33,45.83,0.861,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:10.054968Z,106.44,221.02,-0.01,45.73,0.88,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:11.058987Z,478.71,221.63,2.1,66.62,0.859,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:11.058987Z,454.78,220.04,2.27,63.22,0.875,50.06,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:11.058987Z,489.59,221.91,1.78,70.01,0.882,50.0,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:11.058987Z,441.53,220.98,1.93,61.35,0.867,49.97,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:11.058987Z,492.96,221.7,1.74,67.74,0.854,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:11.058987Z,228.74,220.81,1.53,58.57,0.857,49.91,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:11.058987Z,226.93,220.74,0.64,55.04,0.866,49.9,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:11.058987Z,260.91,221.72,1.32,58.13,0.856,49.96,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:11.058987Z,107.47,220.57,0.35,47.24,0.866,49.93,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:11.058987Z,108.72,218.14,0.64,44.15,0.862,50.06,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:12.066607Z,466.78,220.48,2.28,68.43,0.87,50.04,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:12.066607Z,460.47,219.3,1.61,65.01,0.87,50.02,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:12.066607Z,500.84,219.71,2.37,70.3,0.87,50.03,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:12.066607Z,446.44,220.94,2.25,61.12,0.854,50.03,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:12.066607Z,481.24,221.91,2.13,69.36,0.852,50.09,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:12.066607Z,231.42,221.32,0.96,56.29,0.863,50.1,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:12.066607Z,209.41,221.23,0.47,56.43,0.861,49.91,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:12.066607Z,265.79,219.7,1.45,59.2,0.865,50.02,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:12.066607Z,112.68,221.96,0.37,46.3,0.884,50.05,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:12.066607Z,105.62,220.5,0.0,45.03,0.859,49.93,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:13.073198Z,479.96,219.39,1.93,68.2,0.871,50.05,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:13.073198Z,462.47,219.09,2.36,63.03,0.863,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:13.073198Z,492.82,220.77,1.91,68.55,0.86,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:13.073198Z,444.96,218.57,1.67,63.71,0.88,49.91,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:13.073198Z,480.9,218.9,2.01,68.51,0.864,50.0,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:13.073198Z,229.15,220.11,0.69,57.21,0.463,54.74,1
SENSOR_B02,PLANT_B,2026-06-28T22:27:13.073198Z,216.6,220.93,0.98,55.98,0.863,49.98,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:13.073198Z,478.51,219.99,3.39,57.43,0.881,49.91,1
SENSOR_C01,PLANT_C,2026-06-28T22:27:13.073198Z,115.52,218.14,0.57,45.54,0.861,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:13.073198Z,101.57,218.47,0.12,45.06,0.865,50.09,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:14.086387Z,480.23,218.56,2.47,66.17,0.855,50.01,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:14.086387Z,450.61,221.47,2.27,64.29,0.877,50.05,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:14.086387Z,745.7,220.4,2.59,138.62,0.889,49.98,1
SENSOR_A04,PLANT_A,2026-06-28T22:27:14.086387Z,441.45,220.73,1.68,59.76,0.887,50.0,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:14.086387Z,483.03,220.9,2.54,69.05,0.868,50.04,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:14.086387Z,232.34,218.76,0.94,56.77,0.858,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:14.086387Z,212.1,218.87,1.14,56.14,0.87,49.92,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:14.086387Z,264.94,219.5,1.4,57.03,0.862,49.91,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:14.086387Z,109.04,218.68,0.9,46.81,0.882,49.93,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:14.086387Z,103.79,221.83,0.44,47.1,0.852,50.04,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:15.093973Z,619.46,221.29,1.68,133.68,0.861,50.1,1
SENSOR_A02,PLANT_A,2026-06-28T22:27:15.093973Z,464.35,218.82,2.05,62.86,0.886,50.02,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:15.093973Z,492.56,221.14,1.78,70.01,0.856,50.0,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:15.093973Z,446.39,218.58,2.23,63.16,0.868,49.97,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:15.093973Z,476.09,220.73,2.45,67.1,0.868,50.0,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:15.093973Z,233.59,219.78,0.69,56.46,0.887,49.94,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:15.093973Z,223.27,219.64,0.82,56.25,0.887,50.02,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:15.093973Z,247.16,220.56,1.38,59.76,0.884,50.0,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:15.093973Z,112.2,221.26,0.37,49.26,0.879,50.08,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:15.093973Z,96.68,219.72,0.01,45.11,0.85,49.99,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:16.105521Z,469.03,219.15,2.4,67.71,0.879,49.97,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:16.105521Z,463.98,218.34,1.93,64.78,0.854,49.96,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:16.105521Z,487.83,218.46,1.83,66.48,0.864,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:16.105521Z,435.56,221.24,1.87,63.43,0.874,50.02,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:16.105521Z,484.22,221.17,2.2,69.07,0.865,49.9,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:16.105521Z,243.62,221.02,0.68,56.58,0.509,54.75,1
SENSOR_B02,PLANT_B,2026-06-28T22:27:16.105521Z,210.99,219.17,0.95,55.43,0.867,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:16.105521Z,260.95,219.91,0.92,60.33,0.883,50.1,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:16.105521Z,104.48,218.58,0.49,47.67,0.88,50.03,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:16.105521Z,97.34,220.83,0.74,46.59,0.853,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:17.112986Z,470.29,220.74,2.5,68.08,0.886,49.92,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:17.112986Z,461.18,220.89,1.63,63.9,0.856,49.96,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:17.112986Z,500.13,220.44,1.82,66.82,0.856,49.98,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:17.112986Z,442.82,219.66,1.57,62.63,0.881,49.97,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:17.112986Z,483.87,221.42,2.09,68.64,0.855,49.9,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:17.112986Z,237.18,220.2,1.41,58.36,0.87,50.05,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:17.112986Z,217.44,220.81,1.29,55.34,0.864,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:17.112986Z,258.73,221.59,1.42,57.21,0.865,50.08,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:17.112986Z,118.7,218.39,0.33,46.87,0.871,50.0,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:17.112986Z,110.71,220.13,0.11,47.28,0.871,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:18.121769Z,480.86,218.01,2.4,66.42,0.884,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:18.121769Z,456.76,221.92,2.27,66.55,0.87,50.03,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:18.121769Z,487.64,220.63,1.73,69.51,0.855,49.99,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:18.121769Z,430.6,218.12,2.46,63.52,0.851,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:18.121769Z,487.59,221.28,1.77,67.46,0.854,50.02,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:18.121769Z,241.17,220.79,1.08,58.74,0.865,49.91,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:18.121769Z,212.02,219.79,1.12,55.79,0.868,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:18.121769Z,264.23,219.06,0.84,59.11,0.878,49.92,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:18.121769Z,119.19,221.46,0.98,46.56,0.887,49.94,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:18.121769Z,104.46,219.62,0.85,45.09,0.867,49.91,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:19.126045Z,467.85,219.48,2.57,67.32,0.869,50.1,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:19.126045Z,457.84,220.3,2.42,63.59,0.885,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:19.126045Z,485.25,218.25,2.28,68.56,0.863,50.09,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:19.126045Z,439.68,218.24,1.88,63.66,0.864,49.95,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:19.126045Z,477.88,219.72,1.91,68.19,0.883,49.92,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:19.126045Z,234.31,219.45,1.28,56.21,0.881,49.93,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:19.126045Z,227.72,218.14,1.45,55.74,0.862,50.04,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:19.126045Z,256.36,218.82,1.13,58.95,0.859,50.07,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:19.126045Z,105.32,218.87,0.91,46.65,0.887,50.02,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:19.126045Z,109.7,221.33,0.06,46.69,0.883,49.99,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:20.131667Z,469.63,221.03,2.05,66.91,0.88,49.95,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:20.131667Z,454.21,219.93,2.1,62.75,0.858,49.96,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:20.131667Z,498.81,218.63,2.12,70.3,0.886,49.94,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:20.131667Z,439.53,220.74,2.37,62.46,0.879,50.08,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:20.131667Z,484.1,220.42,1.8,66.65,0.857,50.08,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:20.131667Z,232.3,221.57,0.93,55.14,0.859,49.98,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:20.131667Z,209.21,218.17,0.61,55.86,0.883,49.99,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:20.131667Z,252.26,219.29,1.57,58.75,0.88,49.95,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:20.131667Z,114.02,218.48,0.12,47.14,0.869,49.93,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:20.131667Z,107.3,218.91,0.79,46.65,0.882,49.98,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:21.138365Z,481.44,219.71,2.25,65.22,0.864,49.91,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:21.138365Z,458.71,219.64,1.72,65.71,0.877,49.9,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:21.138365Z,485.52,220.12,2.56,69.47,0.871,50.06,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:21.138365Z,434.96,218.79,1.72,63.38,0.873,50.08,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:21.138365Z,489.09,221.6,2.05,67.45,0.861,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:21.138365Z,244.44,218.17,1.09,57.74,0.865,50.0,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:21.138365Z,224.36,218.81,0.76,53.89,0.861,50.0,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:21.138365Z,252.18,219.37,1.22,58.76,0.875,49.94,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:21.138365Z,112.03,219.62,0.99,47.54,0.855,50.04,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:21.138365Z,101.05,220.02,0.92,47.28,0.857,49.95,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:22.185246Z,476.26,218.83,1.89,66.01,0.86,49.91,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:22.185246Z,447.95,221.72,2.12,63.06,0.873,49.9,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:22.185246Z,484.6,221.87,2.25,66.97,0.873,49.93,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:22.185246Z,439.91,219.64,2.45,60.65,0.853,49.9,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:22.185246Z,493.9,220.03,1.88,67.9,0.878,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:22.185246Z,229.06,220.9,1.34,57.57,0.853,49.96,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:22.185246Z,227.23,219.76,1.15,53.99,0.866,49.9,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:22.185246Z,261.49,218.75,1.01,59.03,0.856,49.9,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:22.185246Z,105.49,219.26,0.86,46.76,0.855,50.0,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:22.185246Z,109.7,221.76,0.87,45.62,0.866,50.09,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:23.217926Z,472.12,220.19,1.95,66.49,0.887,49.97,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:23.217926Z,447.12,221.27,2.36,65.77,0.882,49.97,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:23.217926Z,503.11,218.81,2.44,67.05,0.857,50.09,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:23.217926Z,441.95,219.89,2.09,61.24,0.875,49.95,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:23.217926Z,492.17,220.84,2.2,68.62,0.86,50.01,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:23.217926Z,228.77,219.63,1.31,57.3,0.855,49.94,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:23.217926Z,220.83,219.2,1.26,56.42,0.879,50.02,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:23.217926Z,260.14,221.9,1.45,57.0,0.867,50.07,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:23.217926Z,106.38,219.82,0.5,49.03,0.873,50.0,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:23.217926Z,101.92,220.89,0.15,46.59,0.883,49.95,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:24.219757Z,893.72,218.11,3.74,66.21,0.873,50.08,1
SENSOR_A02,PLANT_A,2026-06-28T22:27:24.219757Z,459.72,221.28,1.64,63.87,0.85,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:24.219757Z,500.37,221.73,2.22,68.97,0.867,50.07,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:24.219757Z,438.89,221.72,1.65,61.06,0.87,49.92,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:24.219757Z,482.41,218.52,1.74,68.9,0.857,50.03,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:24.219757Z,242.4,218.88,0.69,58.08,0.889,50.02,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:24.219757Z,215.23,220.33,1.13,55.53,0.861,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:24.219757Z,253.19,219.98,0.86,57.07,0.873,49.99,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:24.219757Z,116.66,218.76,0.69,46.96,0.887,49.94,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:24.219757Z,103.81,220.83,0.23,44.53,0.869,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:25.222064Z,473.72,218.44,2.28,68.24,0.863,49.99,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:25.222064Z,459.42,221.13,1.61,65.63,0.854,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:25.222064Z,503.64,221.95,2.15,67.65,0.851,49.97,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:25.222064Z,437.9,220.34,2.45,60.68,0.86,50.01,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:25.222064Z,479.55,219.93,2.57,69.23,0.871,50.1,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:25.222064Z,241.12,221.77,1.07,55.33,0.89,50.01,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:25.222064Z,228.38,218.33,0.74,54.37,0.871,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:25.222064Z,263.5,220.92,1.03,56.92,0.87,50.06,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:25.222064Z,120.94,221.24,0.44,47.99,0.863,49.91,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:25.222064Z,112.1,220.24,0.79,44.68,0.876,50.08,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:26.223803Z,481.75,220.0,2.47,68.34,0.872,50.04,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:26.223803Z,459.89,221.44,2.52,62.79,0.855,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:26.223803Z,498.16,221.56,1.91,70.31,0.877,49.92,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:26.223803Z,435.12,218.51,1.59,60.96,0.852,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:26.223803Z,484.8,218.37,1.86,67.65,0.89,49.92,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:26.223803Z,243.74,218.86,0.98,56.79,0.47,54.66,1
SENSOR_B02,PLANT_B,2026-06-28T22:27:26.223803Z,226.4,218.29,0.94,53.52,0.855,49.93,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:26.223803Z,247.4,221.04,1.6,59.39,0.852,50.05,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:26.223803Z,123.59,219.81,1.06,46.95,0.851,49.95,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:26.223803Z,112.64,219.85,0.74,45.36,0.878,50.05,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:27.225845Z,475.38,220.16,2.19,67.93,0.857,50.03,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:27.225845Z,451.1,221.28,1.85,63.47,0.883,50.07,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:27.225845Z,484.58,219.33,2.27,67.61,0.884,50.04,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:27.225845Z,432.37,218.73,1.87,62.7,0.874,49.93,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:27.225845Z,482.26,220.46,2.39,67.4,0.857,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:27.225845Z,241.04,219.45,0.94,56.08,0.86,50.08,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:27.225845Z,222.96,220.74,1.16,53.1,0.886,49.91,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:27.225845Z,255.05,221.1,1.6,59.67,0.865,50.09,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:27.225845Z,109.25,218.61,0.81,46.06,0.865,50.02,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:27.225845Z,95.23,218.38,0.58,43.91,0.87,49.96,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:28.227988Z,466.32,218.97,2.6,64.95,0.855,49.97,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:28.227988Z,454.22,221.33,1.89,64.06,0.858,50.09,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:28.227988Z,490.14,221.69,2.36,69.75,0.852,50.08,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:28.227988Z,429.67,221.2,2.38,60.04,0.868,50.05,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:28.227988Z,475.18,218.96,2.21,68.34,0.853,50.01,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:28.227988Z,234.02,220.25,0.75,55.61,0.884,49.96,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:28.227988Z,223.52,221.88,1.17,56.86,0.887,50.02,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:28.227988Z,256.92,219.88,0.76,58.84,0.889,50.09,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:28.227988Z,110.58,221.26,0.77,45.79,0.868,49.95,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:28.227988Z,97.3,220.56,0.38,44.96,0.876,49.99,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:29.234181Z,482.39,219.92,2.38,67.33,0.862,49.91,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:29.234181Z,462.72,219.3,1.62,62.77,0.874,50.1,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:29.234181Z,495.58,219.29,2.73,66.97,0.851,49.96,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:29.234181Z,446.16,218.15,1.77,62.57,0.856,50.04,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:29.234181Z,487.45,220.28,2.47,66.98,0.856,49.99,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:29.234181Z,241.04,218.08,1.13,56.39,0.851,49.91,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:29.234181Z,225.93,221.32,1.21,55.5,0.877,50.09,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:29.234181Z,250.99,221.98,0.99,58.28,0.862,50.05,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:29.234181Z,104.93,218.18,0.67,47.37,0.852,50.1,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:29.234181Z,105.62,218.56,0.77,44.5,0.861,49.94,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:30.256042Z,482.44,219.16,2.59,67.25,0.889,50.07,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:30.256042Z,449.65,220.53,2.49,64.55,0.876,50.03,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:30.256042Z,497.9,220.92,2.03,69.22,0.863,49.91,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:30.256042Z,430.59,219.6,2.24,61.54,0.856,49.92,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:30.256042Z,488.75,218.49,1.97,68.3,0.89,49.94,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:30.256042Z,236.34,218.38,0.84,58.24,0.855,49.96,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:30.256042Z,222.7,221.5,1.3,55.81,0.861,49.97,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:30.256042Z,261.37,219.33,0.99,57.13,0.875,50.02,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:30.256042Z,117.39,218.7,1.03,48.62,0.889,49.97,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:30.256042Z,108.43,218.12,0.93,43.94,0.854,50.02,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:31.259533Z,476.95,218.86,2.05,66.51,0.873,49.95,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:31.259533Z,462.62,218.64,2.04,64.41,0.882,50.06,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:31.259533Z,486.5,221.07,1.82,69.65,0.854,50.05,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:31.259533Z,431.91,219.49,1.84,63.53,0.879,50.07,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:31.259533Z,478.33,219.79,2.53,67.02,0.89,50.01,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:31.259533Z,332.24,218.21,1.02,102.12,0.853,50.04,1
SENSOR_B02,PLANT_B,2026-06-28T22:27:31.259533Z,212.77,219.86,1.44,55.9,0.852,49.94,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:31.259533Z,249.1,220.25,1.21,57.72,0.877,49.99,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:31.259533Z,116.14,221.64,0.2,45.5,0.889,50.05,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:31.259533Z,108.92,219.27,0.3,44.94,0.854,50.0,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:32.267800Z,470.9,220.84,2.46,68.42,0.853,49.93,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:32.267800Z,448.48,221.0,1.58,66.14,0.872,49.91,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:32.267800Z,490.38,220.78,2.64,70.06,0.85,49.92,0
SENSOR_A04,PLANT_A,2026-06-28T22:27:32.267800Z,440.2,220.35,1.61,61.59,0.862,49.99,0
SENSOR_A05,PLANT_A,2026-06-28T22:27:32.267800Z,488.24,220.18,2.32,67.7,0.857,50.0,0
SENSOR_B01,PLANT_B,2026-06-28T22:27:32.267800Z,240.57,219.8,1.03,55.75,0.884,49.91,0
SENSOR_B02,PLANT_B,2026-06-28T22:27:32.267800Z,218.52,221.62,0.64,53.88,0.882,50.02,0
SENSOR_B03,PLANT_B,2026-06-28T22:27:32.267800Z,264.24,218.35,1.19,58.32,0.888,49.99,0
SENSOR_C01,PLANT_C,2026-06-28T22:27:32.267800Z,114.76,218.68,0.34,47.89,0.866,49.9,0
SENSOR_C02,PLANT_C,2026-06-28T22:27:32.267800Z,101.19,220.02,0.14,47.49,0.875,49.92,0
SENSOR_A01,PLANT_A,2026-06-28T22:27:33.270048Z,483.96,218.23,1.98,67.96,0.856,49.98,0
SENSOR_A02,PLANT_A,2026-06-28T22:27:33.270048Z,462.15,220.95,2.5,63.96,0.882,50.03,0
SENSOR_A03,PLANT_A,2026-06-28T22:27:33.270048Z,497.76,218.88,1.94,70.38,0.882,49.92,0
